stop_id,stop_name,latitude,longitude,zone_id,location_type,parent_station,wheelchair_boarding,platform_code,ObjectId,GlobalID,x,y
U13345N1591,"Lažánky, Holasice, rozcestí",49.276392,16.405497,335,1,,2\,,9081,dfa214d6-7359-4970-919e-45d67c3aceb3,1826251.57225058,6321890.12600228
U13344N1592,"Lažánky, hotel",49.281054,16.391306,335,1,,2\,,9082,e7acd750-fbba-48a8-9bd2-72c1bc75c39d,1824671.83735673,6322685.63099975
U13346N1593,Lažánky,49.278741,16.388185,335,1,,2\,,9083,0215ffc2-4cf6-4862-9e9a-f0cfc5289720,1824324.40922596,6322290.94054984
U13347N1594,"Lažánky, šachty",49.280904,16.373445,335,1,,2\,,9084,dea0103d-1d7e-44f5-afd7-0a995f6a47b6,1822683.55993167,6322660.03443001
U13348N1595,Maršov,49.28342,16.360229,335,1,,2\,,9085,f9e60bed-d7c7-4074-8745-bbf3e62fa354,1821212.36154135,6323089.38452619
U13349N1596,"Maršov, Vobůrka",49.28448,16.354984,335,1,,2\,,9086,b333ce45-8d4d-4411-abda-020fe5f1392f,1820628.49081214,6323270.27785056
U13343N1597,Braníškov,49.294719,16.342831,335,1,,2\,,9087,ec95fc42-daae-47eb-abd5-4a8df9290046,1819275.62504053,6325017.80520428
U13444N1598,"Deblín, myslivna",49.3117,16.32996,345,1,,2\,,9088,999cfc66-646a-4472-b9c0-45cfe539119d,1817842.83187453,6327916.81462606
U13447N1599,"Deblín, zemědělské družstvo",49.318813,16.337792,345,1,,2\,,9089,20ed748f-311f-4510-85a1-8e9364413fe2,1818714.68612642,6329131.44843778
U13445N1600,"Deblín, obecní úřad",49.320404,16.345811,345,1,,2\,,9090,e6b51192-ffae-4639-9e13-430adbe9574a,1819607.35712309,6329403.15561564
U13446N1601,"Deblín, Pod cihelnou",49.322102,16.350949,345,1,,2\,,9091,c903e03b-a45c-48e5-b92e-37c4cc0566a5,1820179.31666679,6329693.14568131
U13461N1602,"Úsuší, Čížky",49.32803,16.366757,345,1,,2\,,9092,1e18c3bd-5df9-43a5-8794-12c16257683c,1821939.05517725,6330705.62756059
U13452N1603,"Nelepeč, Žernůvka",49.333125,16.387765,345,1,,2\,,9093,b20584c7-6901-4ffb-b087-4c80512ce5f9,1824277.65503983,6331575.93334446
U13338N1604,"Vohančice, Závist",49.334312,16.400098,330,1,,2\,,9094,2d9238d2-f523-4a75-a185-0add39c68c0d,1825650.55831978,6331778.70446965
U13117N1605,"Kuřim, škola Jungmannova",49.304197,16.528445,310,1,,2\,,9095,181c365e-015c-4c35-8391-854dfed8cbcb,1839938.08100463,6326635.77348705
U13460N1606,Úsuší,49.334512,16.3557,345,1,,2\,,9096,b21e54ad-af0d-4401-8734-1d9fb5021094,1820708.19556754,6331812.87026275
U13122N1607,"Kuřim, Podlesí, Pramen",49.305115,16.557422,310,1,,2\,,9097,8eb89e65-4d7f-400d-a3a8-bf089518247d,1843163.78588935,6326792.49975392
U1367N1608,Maříkova,49.259325,16.579787,101,1,,1\,,9098,37763af7-abb0-4e0e-b67c-e4d8da279a09,1845653.44630094,6318978.52282332
U1189N1609,"Ivanovice, Globus",49.262808,16.57799,101,1,,1\,,9099,8114733a-68c8-4424-b0b6-3c60952e583e,1845453.40517598,6319572.63531836
U13227N1610,"Veverská Bítýška, Vápenice",49.244957,16.44598,325,1,,2\,,9100,b87bb7a6-617c-4e9a-aaa9-540220314721,1830758.11919636,6316528.14529877
U13214N1611,"Brno, Nové Dvory",49.251482,16.450321,325,1,,2\,,9101,bac1ebf2-1c65-446a-b344-60ed8c79982c,1831241.35710589,6317640.85710625
U13191N1612,"Brno, Hrad Veveří",49.254541,16.461517,310,1,,2\,,9102,d8be3782-9220-4368-a8da-c9176bafd571,1832487.69012482,6318162.5606808
U13194N1613,"Brno, Lávka Pod Hradem",49.260157,16.465291,310,1,,2\,,9103,5819e8c9-78e6-4a18-8550-9aee6e57dfc4,1832907.80988307,6319120.43735663
U13195N1614,"Brno, Obora",49.255526,16.476006,310,1,,2\,,9104,9afa1ebd-3221-4f2a-9ba5-9f1fe30de515,1834100.59822692,6318330.55645423
U13192N1615,"Brno, Jelenice",49.25071,16.485159,310,1,,2\,,9105,b3a7979e-fc4c-40e2-97df-60d78545bf3c,1835119.50552615,6317509.19985491
U13197N1616,"Brno, Rokle",49.245682,16.496135,310,1,,2\,,9106,13a1c9d7-3414-45e0-8381-4645f1aae7f9,1836341.3482571,6316651.77268242
U13193N1617,"Brno, Kozí horka",49.236499,16.504572,310,1,,2\,,9107,3162e1e2-ffb1-4125-a710-c92a5c4521bf,1837280.55080092,6315086.0167543
U15412N2018,Popice,48.928419,16.664539,545,1,,2\,,9108,ff67b6f0-c4bb-46d9-948b-40995bafd466,1855087.99578465,6262724.31232354
U19117N2118,"Lužice, u školy",48.837399,17.06954,912,1,,2\,,9109,7fd14145-ac73-4351-a2aa-3b3b450a4f04,1900172.50087542,6247316.30759146
U14214N1818,"Radostice, u Žemličků",49.143552,16.467291,427,1,,2\,,9110,553ac1d0-91be-452a-b937-e60e14b3774a,1833130.44886466,6299254.36004094
U14704N1918,"Slavětice, rozcestí",49.101699,16.083697,477,1,,2\,,9111,6cdc9409-ad33-46bd-84f6-9b71fa79d4f5,1790428.9601133,6292135.23717634
U16465N2318,"Žarošice, za školou",49.03792,16.961528,652,1,,2\,,9112,89d79eef-8a86-43d7-9b74-3ff0c0e34383,1888148.66003585,6281298.07567873
U16402N2222,"Bučovice, garáže ČSAD",49.149067,16.995883,645,1,,2\,,9113,46679b0d-42e7-4e3d-b3d9-c6aeae066b60,1891973.04114205,6300192.90023014
U14211N1819,"Radostice, koupaliště",49.138151,16.467962,427,1,,2\,,9114,4f570015-a1e5-40dc-be4b-1c8d214ee44f,1833205.14424298,6298335.32154873
U16556N2319,"Hovorany, zdravotní středisko",48.949853,16.981205,660,1,,2\,,9115,05fa86c3-d4cd-47ca-8aa2-d5754c34d341,1890339.09365619,6266356.77688859
U1491N1619,Podkomorská,49.225484,16.513572,101,1,,2\,,9116,ff2f8c1c-efdc-4b84-8c30-9b15a9da648f,1838282.42621806,6313208.27792627
U14702N1919,"Hrotovice, správa silnic",49.103933,16.072176,477,1,,2\,,9117,126b8e41-5062-4b66-9acc-0f6f9c850cde,1789146.44825987,6292515.0849704
U19115N2119,"Lužice, zdravotní středisko",48.841712,17.073183,912,1,,2\,,9118,8d02ee10-0edd-43be-9925-8e0fe399b1da,1900578.03778037,6248045.7864031
U16411N2223,"Mouřínov, statek",49.125758,16.977952,645,1,,2\,,9119,ea2addff-a292-4ec0-bc36-29dc6e594654,1889976.97135264,6296226.89719667
U13524N1719,"Nedvědice, u zdravotního střediska",49.454089,16.330867,350,1,,2\,,9120,2d337bd3-89eb-4392-bfab-12b26d207041,1817943.79865268,6352264.9944161
U14212N1820,"Radostice, Mlýnská silnice",49.135629,16.47497,427,1,,2\,,9121,3d2f83f3-6cdc-4a80-b1cf-3e3f0c3c1086,1833985.27123446,6297906.21030577
U1537N1620,Rakovecká,49.226049,16.518757,101,1,,1\,,9122,17529a3f-01d8-4978-b5fd-fa39b72b3e2d,1838859.61777782,6313304.58389454
U12662N1419,Chrudichromy,49.502565,16.63396,265,1,,2\,,9123,323ede87-22e9-4f0e-9f53-ea2a82c851be,1851683.95707568,6360570.40961901
U15413N2019,"Popice, rozcestí",48.91954,16.684411,545,1,,2\,,9124,7780b95a-a71e-4f9f-adf5-5216693921f1,1857300.13670569,6261220.02648321
U12706N1420,"Letovice, Alb.Krejčího",49.545781,16.58555,275,1,,2\,,9125,a30d4107-b20c-41df-84e1-e5fa0521e04d,1846294.98052638,6367981.56680963
U1527N1621,Přístaviště,49.228231,16.522304,101,1,,0\,,9126,61369897-4de5-4445-b9d9-e85453f043b0,1839254.46801167,6313676.52276943
U16410N2224,Mouřínov,49.120978,16.979238,645,1,,2\,,9127,06cb6edf-f0c6-49bd-95e9-0cde6c8c4962,1890120.1282178,6295413.81536116
U14701N1920,"Hrotovice, autobusové nádraží",49.107408,16.060075,477,1,,2\,,9128,add575e2-0f19-451f-8cb8-793de7a26426,1787799.37110178,6293105.97441334
U16555N2320,"Hovorany, škola",48.953571,16.984226,660,1,,2\,,9129,0a194804-2dfc-4801-8f64-a9f3f4193e37,1890675.38983788,6266987.03288163
U19116N2120,"Lužice, rozcestí",48.844704,17.08271,912,1,,2\,,9130,03fd6ac6-28e8-4460-a2ee-cf2dd4f8aa48,1901638.57856916,6248551.87492053
U18014N1921,"Znojmo, Přímětická, rozc.k Měst.lesíku",48.871453,16.040599,800,1,,2\,,9131,31626f93-bac6-4dd0-93c1-fb85e91b195a,1785631.31269909,6253077.7383449
U15408N2020,"Hustopeče, plnírna",48.917151,16.703184,545,1,,2\,,9132,e81e9b82-aaf4-45d3-9135-1b6c4a95bcca,1859389.93750635,6260815.32623597
U13215N1622,"Brno, U Matky Boží",49.254193,16.453256,325,1,,2\,,9133,e43ac022-1c1d-4cc1-ae67-01dee0d9afbf,1831568.07981137,6318103.20866074
U12707N1421,"Letovice, náměstí",49.547031,16.572057,275,1,,2\,,9134,d1520c9b-19cb-49c1-a96f-b1e7080d3040,1844792.9466371,6368196.02813914
U16301N2225,Dambořice,49.040033,16.917283,630,1,,2\,,9135,3e235353-e969-4e94-8e14-58caea20da1b,1883223.3291657,6281656.88844466
U16553N2321,"Hovorany, kostel",48.954696,16.998178,660,1,,2\,,9136,15340c59-2736-49c9-b06b-37f2f22f409e,1892228.51937343,6267177.74627797
U14213N1821,"Radostice, sokolovna",49.131522,16.477831,427,1,,2\,,9137,10caeb1a-06a6-4aee-adba-f3ff2a85e6b5,1834303.75629762,6297207.46247142
U13525N1720,"Nedvědice, rozcestí Sejřek",49.453187,16.335985,350,1,,2\,,9138,cee2d937-628c-4a61-b5f3-567219e74451,1818513.53180656,6352110.53221758
U16552N2322,"Hovorany, důl",48.956704,17.010415,660,1,,2\,,9139,a9d52a39-b418-44c8-a451-414e68029ae6,1893590.73598226,6267518.15918952
U18044N1922,"Znojmo, Přímětice, Sklářská",48.878854,16.037465,800,1,,2\,,9140,c8be3167-6586-4334-985e-b5cb8815500c,1785282.43741495,6254330.39622347
U16302N2226,"Dambořice, u pomníku",49.036424,16.917627,630,1,,2\,,9141,bac94633-702c-4b2a-85a9-134491177b34,1883261.62307054,6281044.04613581
U15700N2021,Bavory,48.83573,16.622435,552,1,,2\,,9142,854e95e6-280a-47b4-8656-53ac3735ffa8,1850400.99994429,6247034.03830325
U14209N1822,"Prštice, u zámku",49.118024,16.473363,427,1,,2\,,9143,5dedf40a-9c03-40d1-9608-82d9ae0929e4,1833806.38081275,6294911.37676969
U19006N2121,"Hodonín, Kapřiska, rybníky",48.847976,17.092638,900,1,,2\,,9144,3891f714-9669-4daa-9d92-c24f70dad71d,1902743.75847376,6249105.35927695
U12727N1422,"Letovice, Tylex",49.535323,16.57919,275,1,,2\,,9145,f0e2b2e3-c451-4d42-bd41-a1a27770aef5,1845586.98856493,6366187.51249445
U13263N1623,"Veverská Bítýška, rozcestí Mečkov",49.26105,16.443675,325,1,,2\,,9146,6d430b46-4cb0-41a7-8067-1ee990c69ab6,1830501.52777008,6319272.75934352
U13531N1721,Černvír,49.444866,16.346458,350,1,,2\,,9147,8e620911-9b02-40a1-bb80-34f2d0a77f94,1819679.38083363,6350685.74391254
U16813N2323,Šardice,48.963994,17.028502,685,1,,2\,,9148,e413e9a9-1b6a-477b-8832-13ba64b3b2b9,1895604.17161224,6268754.1360002
U15508N2022,Perná,48.855156,16.620798,552,1,,2\,,9149,dd778dd3-243a-4c2f-b18c-cf020fd5fbe9,1850218.76993786,6250320.03912815
U18144N1923,"Hluboké Mašůvky, hostinec",48.923133,16.025418,812,1,,2\,,9150,e8c4c62b-ff41-4849-a0ed-9be81d1f6c96,1783941.37150936,6261828.72261825
U15510N2023,"Perná, samota",48.859635,16.611095,552,1,,2\,,9151,d8b36997-7c2a-4786-804e-fcccf40025ca,1849138.63691869,6251077.86428197
U16306N2227,"Velké Hostěrádky, u bytovky",49.035716,16.868238,630,1,,2\,,9152,24fc146a-c697-4309-bd94-e2d2a876ce8c,1877763.66473975,6280923.82626153
U16814N2324,"Šardice, u kapličky",48.961917,17.033473,685,1,,2\,,9153,8104b017-84fa-4ef3-a0aa-e0a84d550382,1896157.54080097,6268401.9744095
U14208N1823,"Prštice, rozcestí Hlína",49.113503,16.468491,427,1,,2\,,9154,6dedbc19-e74c-4b1f-92ec-61a5e83010e2,1833264.03225361,6294142.46894473
U19005N2122,"Hodonín, Kapřiska",48.852328,17.106663,900,1,,2\,,9155,388641dc-9654-40ac-a071-e33edde1061f,1904305.01433213,6249841.59011485
U12735N1423,"Letovice, Zboněk",49.523978,16.585142,275,1,,2\,,9156,eab86c3e-8524-4214-9017-be48b4fc5b6e,1846249.56217413,6364241.72870612
U15501N2024,Horní Věstonice,48.875874,16.624679,552,1,,2\,,9157,8bf34d14-b035-4e38-90d5-994e2c279a50,1850650.80088163,6253825.9933824
U16202N2228,"Bošovice, Plaňava",49.047507,16.840558,620,1,,2\,,9158,a48149c0-55f0-4bea-bbff-d9cc1a99fea7,1874682.34123459,6282926.18570361
U18142N1924,"Hluboké Mašůvky, dolní zastávka",48.927801,16.026233,812,1,,2\,,9159,2b0b6c1e-867a-4cf5-93e4-50b729a4070b,1784032.09689436,6262619.60170915
U16816N2325,"Šardice, ZD",48.96209,17.043913,685,1,,2\,,9160,db89ae3a-b1b7-41df-b159-12bdd4061cfb,1897319.71628486,6268431.30651938
U1417N1624,Náměstí 28. dubna,49.225751,16.531631,101,1,,2\,,9161,2a06bdb5-e989-45d8-b706-ff0d05b81daf,1840292.7449023,6313253.78875103
U16201N2229,"Bošovice, obecní úřad",49.052853,16.837358,620,1,,2\,,9162,b525ecc8-bd53-47ba-90f3-bac12d8589db,1874326.11886405,6283834.20523049
U13534N1722,"Doubravník, Štěpnice",49.419008,16.351986,350,1,,2\,,9163,45d7257e-8320-46f2-92d0-72ed955dccdc,1820294.75497874,6346259.67252437
U19013N2123,"Hodonín, u podjezdu",48.851049,17.11379,900,1,,2\,,9164,5a1a80ca-8145-4f41-a565-04cad9f2edf6,1905098.38834302,6249625.21416398
U1752N1625,Vondrákova,49.221374,16.528615,101,1,,2\,,9165,6347e3b0-ae72-4168-8fa2-54937400fff7,1839957.00531806,6312507.74906572
U16815N2326,"Šardice, Padělky",48.963873,17.050645,685,1,,2\,,9166,f9c2fba9-7e31-4bce-850f-6ac407817c42,1898069.11909688,6268733.6196843
U18143N1925,"Hluboké Mašůvky, hájenka",48.937038,16.00754,812,1,,2\,,9167,2de8fd36-c373-4e0d-8856-724c784f3207,1781951.20165296,6264184.80467841
U15500N2025,Dolní Věstonice,48.888253,16.643496,552,1,,2\,,9168,64b88df2-50b9-4b95-8858-9ffdc1caa0eb,1852745.49973989,6255921.49321492
U14210N1824,Silůvky,49.106212,16.467816,427,1,,2\,,9169,50c2ab97-29d2-4a91-9c0d-88887a856022,1833188.89159732,6292902.60175071
U12683N1424,"Svitávka, Sasina",49.51374,16.585419,265,1,,2\,,9170,12e0d4f9-5dbb-4cb6-8477-659e49313eca,1846280.39767308,6362486.19428295
U16203N2230,"Bošovice, u parku",49.058323,16.834908,620,1,,2\,,9171,5f7d4b05-7416-4bca-809a-2980bd2c8a97,1874053.38611161,6284763.38726417
U13401N1723,Borač,49.400717,16.360932,340,1,,2\,,9172,d47fd33f-4762-41c6-afe1-b98ae80d0f2f,1821290.61914337,6343130.24019921
U19132N2124,"Prušánky, u mlýna",48.831712,16.971945,912,1,,2\,,9173,d2aed574-d811-4f7d-8b01-5e5afd813c97,1889308.27517145,6246354.53343364
U1771N1626,Wollmanova,49.222192,16.522638,101,1,,2\,,9174,c806c854-f64d-46fe-9e4c-48abc85094ad,1839291.64872159,6312647.16841389
U16339N2327,"Dambořice, Loučka",49.034669,16.924376,630,1,,2\,,9175,8bc818c7-3c93-4bac-81e0-a821287d611d,1884012.9183139,6280746.04661747
U18242N1926,"Bojanovice, odbočka k pile",48.952163,15.993046,823,1,,2\,,9176,b1e73d84-9ff6-4d13-95a1-91d9186beb4a,1780337.7369534,6266748.35053037
U15422N2026,Strachotín,48.905282,16.652333,545,1,,2\,,9177,b61d4c9d-ba8a-4568-9692-7cce8a936507,1853729.23008003,6258804.98640894
U14203N1825,"Ořechov, kravín",49.108647,16.496457,427,1,,2\,,9178,991fa44f-9807-4665-a759-637fa389762b,1836377.19313313,6293316.66413907
U12684N1425,"Svitávka, U labutě",49.506919,16.585819,265,1,,2\,,9179,1f42fc52-0fd4-40cc-8cb8-b28f616c0caf,1846324.9254694,6361316.78500431
U16218N2231,"Otnice, dělnický dům",49.082798,16.818934,620,1,,2\,,9180,928a55c6-4e81-4632-8874-21b771786ad0,1872275.16856568,6288922.17768474
U13402N1724,"Borač, Vrby",49.396655,16.365591,340,1,,2\,,9181,1e93aa8b-4075-4878-9d8c-a93de142d100,1821809.25665098,6342435.42522134
U19131N2125,"Prušánky, obecní úřad",48.829005,16.981547,912,1,,2\,,9182,433911cd-09cd-400d-94c9-2ed2069a2032,1890377.16492204,6245896.76931305
U1461N1627,Ondrouškova,49.217593,16.517246,101,1,,0\,,9183,20c6f4ea-1f80-45e7-b763-827b36bb44ef,1838691.41402723,6311863.34805268
U16338N2328,"Dambořice, Šerůčky",49.028478,16.93612,630,1,,2\,,9184,e4043037-db9f-4359-999c-8965b929cf6a,1885320.25441378,6279694.89693876
U18240N1927,"Bojanovice, hospodářství ZD",48.964391,15.992004,823,1,,2\,,9185,0d9ec549-93e3-4047-9624-d5b134a3d7f2,1780221.74204399,6268821.4502127
U15788N2027,"Mikulov, Poliklinika",48.804996,16.638546,571,1,,2\,,9186,6e005d42-1110-4514-85f0-a33ed386c85c,1852194.46826046,6241837.83688476
U14201N1826,"Ořechov, Jeřábkova",49.108913,16.512492,427,1,,2\,,9187,5910350f-3767-47be-bb55-58b30db2639e,1838162.201168,6293361.89764756
U12719N1426,"Letovice, Meziříčko, dol.konec",49.561093,16.568512,275,1,,2\,,9188,9e9365c8-cc44-4396-bb0b-0e99589073bf,1844398.31904224,6370609.01049073
U16146N2232,"Újezd u Brna, Rychmanov",49.103518,16.765363,610,1,,2\,,9189,a29db19e-1f5c-453a-b5f3-c43794f38a9b,1866311.67212439,6292444.52108339
U13740N1725,"Bystřice nad Pern., Novoměstská",49.528048,16.24975,370,1,,2\,,9190,6ef13648-1c86-454c-b741-4234f1156cc3,1808913.895518,6364939.72348363
U19130N2126,"Prušánky, na konci",48.830442,16.986932,912,1,,2\,,9191,7d50b4ae-875f-498c-9cce-a89ebad3518b,1890976.62037996,6246139.76846512
U1102N1628,Ečerova,49.218242,16.509265,101,1,,1\,,9192,19c4db72-b032-4562-bbe0-7966827e0a3f,1837802.97317121,6311973.95450762
U16841N2329,Žádovice,49.015899,17.195658,687,1,,2\,,9193,71ad366f-ac93-4b7e-b669-49b6065025a4,1914211.89241528,6277559.55236367
U18241N1928,"Bojanovice, obecní úřad",48.969058,15.989056,823,1,,2\,,9194,e617f09c-eebf-4bbf-aaa1-3feb2059d83d,1779893.57218514,6269612.8138945
U15705N2028,"Mikulov, kasárna",48.816006,16.650171,571,1,,2\,,9195,96ca7365-4bfd-4849-b6a0-f61ae1dd2420,1853488.55734093,6243698.93280486
U14204N1827,"Ořechov, obecní úřad",49.111516,16.518333,427,1,,2\,,9196,36f290a6-860b-4e29-b922-a0fd26612d98,1838812.41831373,6293804.55263618
U12718N1427,"Letovice, Meziříčko",49.565837,16.556512,275,1,,2\,,9197,0a65cc3d-65e1-4182-8eb0-6e03e6d0f79d,1843062.48515272,6371423.21846729
U16144N2233,"Újezd u Brna, penzion",49.106569,16.765047,610,1,,2\,,9198,65ae09f9-5843-49a6-b895-5165126790a3,1866276.4951653,6292963.30695701
U13507N1726,Drahonín,49.413092,16.277102,350,1,,2\,,9199,a540625a-f0fe-4554-bce5-b5555b241ae0,1811958.70623017,6345247.3683717
U19114N2127,"Josefov, u kostela",48.83918,17.009504,912,1,,2\,,9200,262942dd-a7c5-4b3d-bf93-5302749ba573,1893489.32392615,6247617.52922983
U19010N2128,"Hodonín, Písečný, farma",48.850152,17.067132,912,1,,2\,,9201,2b501860-67bb-448d-8b31-c1c015d09d63,1899904.44354159,6249473.46669693
U19100N2129,"Dolní Bojanovice, dolní zastávka",48.856074,17.030055,912,1,,2\,,9202,1f8c1b56-583a-447a-bf35-79fbbbd9885d,1895777.05078144,6250475.35476711
U19101N2130,"Dolní Bojanovice, horní zastávka",48.861975,17.026182,912,1,,2\,,9203,573c45b4-cc76-4fad-86bb-373bc0e7e6f0,1895345.9103936,6251473.80794206
U19108N2131,"Starý Poddvorov, Čekačka",48.875976,16.99802,912,1,,2\,,9204,45eef567-d2f2-497d-9d47-8a3c3b697b44,1892210.93089388,6253843.25768099
U19109N2132,"Starý Poddvorov, hřiště",48.881437,16.988943,912,1,,2\,,9205,5f8566a7-029d-4405-b59e-bbd0610cd05f,1891200.48387595,6254767.62608609
U19110N2133,"Starý Poddvorov, obec",48.878469,16.981495,912,1,,2\,,9206,de811cc4-20c9-43e0-9d4d-9cbbff772bf4,1890371.37630852,6254265.22839426
U19107N2134,"Nový Poddvorov, rozcestí",48.875901,16.975028,912,1,,2\,,9207,58f94e69-c57f-41af-8602-f9b059e171ea,1889651.47316156,6253830.56334037
U16547N2135,"Čejkovice, Cigánov",48.897101,16.944014,660,1,,2\,,9208,ff68dc1b-4702-47c8-8a70-63de2e1a171d,1886199.0104741,6257419.5882314
U19106N2136,"Nový Poddvorov, obecní úřad",48.870108,16.964092,912,1,,2\,,9209,c111b197-f20d-41e1-b8fb-158171c5532e,1888434.08321025,6252850.10997274
U16550N2137,"Čejkovice, V Kratinách",48.909705,16.940533,660,1,,2\,,9210,45d2a496-c6ba-453f-a2ff-8b1cd5dd3e57,1885811.50732665,6259554.08662789
U16546N2138,"Čejč, železniční stanice",48.941915,16.959049,660,1,,2\,,9211,2ec329eb-5581-49df-b399-c71bcdfdd002,1887872.69901818,6265011.32563488
U15751N2139,"Břeclav, Jana Palacha",48.756161,16.888901,575,1,,2\,,9212,9cffdb89-81fa-4ada-bebf-6e74aecd8be1,1880063.85937801,6233587.84285214
U15758N2140,"Břeclav, Poštorná, Nádražní",48.752103,16.858368,575,1,,2\,,9213,fc3c59cb-1742-401b-86c1-bc74ad9ddc41,1876664.94136562,6232902.66121353
U15744N2141,"Břeclav, Poštorná, PKZ",48.751964,16.85204,575,1,,2\,,9214,e88deccc-5ad3-43e1-883d-e24f06505f9b,1875960.51162788,6232879.19244326
U15759N2142,"Břeclav, Poštorná, Tovární čtvrť",48.754713,16.849599,575,1,,2\,,9215,be547ee3-788f-4ab0-9dd6-ced9a539e079,1875688.78075085,6233343.34586241
U15760N2143,"Břeclav, Poštorná, Valtická, točna",48.758005,16.849742,575,1,,2\,,9216,3ca57825-3871-4f74-a9fd-1336024b1ab8,1875704.69943803,6233899.21524281
U15752N2144,"Břeclav, Poštorná, Hlavní",48.755267,16.863343,575,1,,2\,,9217,e7dd2221-8efb-4a1d-b0c3-aff0f57a2052,1877218.75583231,6233436.88876787
U15756N2145,"Břeclav, Lanžhotská",48.750778,16.903667,575,1,,2\,,9218,c8646a39-b446-4394-bc5b-2f43de3ce099,1881707.60297906,6232678.95075593
U15755N2146,"Břeclav, Městský hřbitov",48.750487,16.906895,575,1,,2\,,9219,b01292a5-10ec-4f7f-8651-fac6b8309fcb,1882066.94229534,6232629.81966439
U15757N2147,"Břeclav, Dům kultury",48.7571,16.884827,575,1,,2\,,9220,81030a29-d94a-4d9a-94a8-5d0a1e27cb5e,1879610.34377252,6233746.398189
U15753N2148,"Břeclav, Charvátská Nová Ves, Palackého",48.762625,16.850728,575,1,,2\,,9221,ac3b42ff-d2e6-4bce-b7c3-3850dcab9614,1875814.46045596,6234679.38498654
U15754N2149,"Břeclav, Charvátská N. Ves, Obránců míru",48.769287,16.84762,575,1,,2\,,9222,087e014c-e947-4fb5-ba09-e6755db982c1,1875468.47947857,6235804.50936723
U15762N2150,"Břeclav, Poštorná, Jana Skácela",48.74991,16.869345,575,1,,2\,,9223,db128cfd-57ab-4b04-8dda-a467495c3748,1877886.89541606,6232532.40249959
U15763N2151,"Břeclav, Poštorná, Hraniční",48.745568,16.871008,575,1,,2\,,9224,b1340da8-65b3-46be-a3a5-67dca839e24c,1878072.01972924,6231799.36155182
U15764N2152,"Břeclav, Poštorná, FOSFA",48.741131,16.870569,575,1,,2\,,9225,557a93f8-737f-4d4a-8463-67d629531e63,1878023.15047279,6231050.34759303
U15770N2153,"Břeclav, Slovácká",48.759645,16.887459,575,1,,2\,,9226,1ed21260-df77-4b77-af4c-32d15b06ac5d,1879903.33667228,6234176.15039983
U15771N2154,"Břeclav, Sovadinova",48.763067,16.88926,575,1,,2\,,9227,73638355-7042-4e11-aea0-edf2e01930db,1880103.8230752,6234754.02836395
U15769N2155,"Břeclav, Stará Břeclav, Lidická",48.76778,16.890053,575,1,,2\,,9228,fe72b1dc-4701-4d5e-ad2f-76d3f36cbe62,1880192.0994314,6235549.98377882
U15768N2156,"Břeclav, Stará Břeclav, Vinohradní",48.77552,16.89359,575,1,,2\,,9229,52ad2022-0b85-489a-9ba7-eeb9b6486544,1880585.83647034,6236857.31645159
U15734N2157,"Břeclav, Stará Břeclav, J. Moláka",48.777407,16.897259,575,1,,2\,,9230,c0c67d58-c8bb-4f39-b132-67542bccd2a1,1880994.26768206,6237176.07268972
U15767N2158,"Břeclav, Stará Břeclav, u parku",48.775273,16.890122,575,1,,2\,,9231,29b898cc-9582-4b5e-a4d6-a7887bff6062,1880199.78047627,6236815.59354889
U15747N2159,"Břeclav, Stará Břeclav, kulturní dům",48.774218,16.886674,575,1,,2\,,9232,7b12bce5-02ea-45b8-bfc3-1c9b93094f66,1879815.95087201,6236637.38670047
U15772N2160,"Břeclav, Stará Břeclav, Mánesova",48.772417,16.887833,575,1,,2\,,9233,0b1e8e2d-172a-454a-8f1f-03adc920c9b9,1879944.97016184,6236333.17683775
U15765N2161,"Břeclav, Průmyslová škola",48.75595,16.884447,575,1,,2\,,9234,7d124615-2d19-47ad-8c06-3bab7c2c5658,1879568.04236602,6233552.21474442
U15766N2162,"Břeclav, Stará Břeclav, Domov seniorů",48.768072,16.887118,575,1,,2\,,9235,b97ed6f0-da3b-41c8-8efa-beaab6852d76,1879865.37672592,6235599.30068172
U15738N2163,"Břeclav, nemocnice",48.753134,16.881758,575,1,,2\,,9236,d7a0774d-6636-484e-9ef4-e942533522f1,1879268.70425527,6233076.73735657
U15506N2164,"Pavlov, Rudolfa Gajdoše",48.872358,16.667379,552,1,,2\,,9237,f0a2762c-939f-43b2-9a6f-b21f8f6e99a4,1855404.1431385,6253230.90437382
U19113N2165,"Hrušky, motorest",48.78687,16.950379,912,1,,2\,,9238,9912a212-e0db-4f54-8b6a-6b747f50ea6b,1886907.559033,6238774.76444446
U19111N2166,Hrušky,48.794166,16.970586,912,1,,2\,,9239,6dd3291a-4724-456b-95f7-b9eb5d833bb1,1889156.99198346,6240007.56618211
U19128N2167,"Moravská Nová Ves, ZD",48.799726,17.008258,912,1,,2\,,9240,14a83350-5042-4976-a86c-5bb18911098e,1893350.61984062,6240947.15718103
U19125N2168,"Moravská Nová Ves, Jednota",48.807629,17.008481,912,1,,2\,,9241,3beea27b-08c4-4072-a7f8-5dc5b0b0cb68,1893375.44408707,6242282.87378132
U15819N2169,"Lanžhot, Jednota",48.722446,16.95751,585,1,,2\,,9242,79484696-686d-4503-99c2-8456294f1c73,1887701.37832184,6227896.84123274
